perturbation,source,target,filepath,T4a_corr,T4b_corr,T4c_corr,T4d_corr,T5a_corr,T5b_corr,T5c_corr,T5d_corr,T4_mean_corr,T5_mean_corr,T4_min_corr,T5_min_corr,T4_delta,T5_delta,T4_sensitivity,T5_sensitivity,combined_sensitivity,T4a_delta,T4a_sensitivity,T4b_delta,T4b_sensitivity,T4c_delta,T4c_sensitivity,T4d_delta,T4d_sensitivity,T5a_delta,T5a_sensitivity,T5b_delta,T5b_sensitivity,T5c_delta,T5c_sensitivity,T5d_delta,T5d_sensitivity,T4_baseline,T5_baseline
TmY15_Tm3(1),TmY15,Tm3(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_Tm3(1).csv,0.935976430843574,0.7192761556513113,0.5408419089607722,0.8747059822166566,0.8414178838817651,0.8991417295306148,0.9480451348898494,0.9035414074859346,0.7677001194180785,0.8980365389470409,0.5408419089607722,0.8414178838817651,0.005130661377302004,-0.0007218018745366317,0.005130661377302004,0.0007218018745366317,0.0029262316259193177,-0.001023426617522194,0.001023426617522194,-0.00017316985186877076,0.00017316985186877076,0.0036239386726196754,0.0036239386726196754,0.01809530330597986,0.01809530330597986,0.000163595856475518,0.000163595856475518,-0.00406766383204582,0.00406766383204582,-0.001519511862254963,0.001519511862254963,0.0025363723396789606,0.0025363723396789606,0.7625694580407765,0.8987583408215776
TmY15_Tm3,TmY15,Tm3,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_Tm3.csv,0.935976430843574,0.7192761556513113,0.5408419089607722,0.8747059822166566,0.8414178838817651,0.8991417295306148,0.9480451348898494,0.9035414074859346,0.7677001194180785,0.8980365389470409,0.5408419089607722,0.8414178838817651,0.005130661377302004,-0.0007218018745366317,0.005130661377302004,0.0007218018745366317,0.0029262316259193177,-0.001023426617522194,0.001023426617522194,-0.00017316985186877076,0.00017316985186877076,0.0036239386726196754,0.0036239386726196754,0.01809530330597986,0.01809530330597986,0.000163595856475518,0.000163595856475518,-0.00406766383204582,0.00406766383204582,-0.001519511862254963,0.001519511862254963,0.0025363723396789606,0.0025363723396789606,0.7625694580407765,0.8987583408215776
TmY15_Tm4(1),TmY15,Tm4(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_Tm4(1).csv,0.932531467233234,0.7589675406267413,0.5689160232713623,0.8923896216303792,0.8763806792069485,0.8026641690059414,0.0,0.9318973724691156,0.7882011631904292,0.6527355551705014,0.5689160232713623,0.0,0.02563170514965274,-0.24602278565107616,0.02563170514965274,0.24602278565107616,0.13582724540036445,-0.004468390227862162,0.004468390227862162,0.03951821512356124,0.03951821512356124,0.03169805298320971,0.03169805298320971,0.03577894271970239,0.03577894271970239,0.035126391181658945,0.035126391181658945,-0.1005452243567192,0.1005452243567192,-0.9495646467521044,0.9495646467521044,0.03089233732286001,0.03089233732286001,0.7625694580407765,0.8987583408215776
TmY15_Tm4,TmY15,Tm4,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_Tm4.csv,0.932531467233234,0.7589675406267413,0.5689160232713623,0.8923896216303792,0.8763806792069485,0.8026641690059414,0.0,0.9318973724691156,0.7882011631904292,0.6527355551705014,0.5689160232713623,0.0,0.02563170514965274,-0.24602278565107616,0.02563170514965274,0.24602278565107616,0.13582724540036445,-0.004468390227862162,0.004468390227862162,0.03951821512356124,0.03951821512356124,0.03169805298320971,0.03169805298320971,0.03577894271970239,0.03577894271970239,0.035126391181658945,0.035126391181658945,-0.1005452243567192,0.1005452243567192,-0.9495646467521044,0.9495646467521044,0.03089233732286001,0.03089233732286001,0.7625694580407765,0.8987583408215776
TmY15_Tm9(1),TmY15,Tm9(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_Tm9(1).csv,0.937169767545873,0.7197336387866853,0.5363107721712207,0.8497565686385747,0.84379532647491,0.9045231461273738,0.9501819607437416,0.901635177486652,0.7607426867855884,0.9000339027081694,0.5363107721712207,0.84379532647491,-0.0018267712551880422,0.0012755618865918361,0.0018267712551880422,0.0012755618865918361,0.0015511665708899391,0.00016991008477684755,0.00016991008477684755,0.0002843132835051998,0.0002843132835051998,-0.000907198116931851,0.000907198116931851,-0.006854110272102032,0.006854110272102032,0.002541038449620392,0.002541038449620392,0.0013137527647132385,0.0013137527647132385,0.000617313991637225,0.000617313991637225,0.000630142340396378,0.000630142340396378,0.7625694580407765,0.8987583408215776
TmY15_Tm9,TmY15,Tm9,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_Tm9.csv,0.937169767545873,0.7197336387866853,0.5363107721712207,0.8497565686385747,0.84379532647491,0.9045231461273738,0.9501819607437416,0.901635177486652,0.7607426867855884,0.9000339027081694,0.5363107721712207,0.84379532647491,-0.0018267712551880422,0.0012755618865918361,0.0018267712551880422,0.0012755618865918361,0.0015511665708899391,0.00016991008477684755,0.00016991008477684755,0.0002843132835051998,0.0002843132835051998,-0.000907198116931851,0.000907198116931851,-0.006854110272102032,0.006854110272102032,0.002541038449620392,0.002541038449620392,0.0013137527647132385,0.0013137527647132385,0.000617313991637225,0.000617313991637225,0.000630142340396378,0.000630142340396378,0.7625694580407765,0.8987583408215776
TmY15_TmY14(1),TmY15,TmY14(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_TmY14(1).csv,0.9371899482313653,0.7133051265301337,0.5689737385661191,0.0,0.8622640376127744,0.2077029962405734,0.6528058756420161,0.8392551002197677,0.5548672033319045,0.6405070024287829,0.0,0.2077029962405734,-0.20770225470887194,-0.2582513383927947,0.20770225470887194,0.2582513383927947,0.2329767965508333,0.00019009077026910237,0.00019009077026910237,-0.006144198973046411,0.006144198973046411,0.031755768277966556,0.031755768277966556,-0.8566106789106768,0.8566106789106768,0.021009749587484805,0.021009749587484805,-0.6955063971220872,0.6955063971220872,-0.2967587711100883,0.2967587711100883,-0.06174993492648795,0.06174993492648795,0.7625694580407765,0.8987583408215776
TmY15_TmY14,TmY15,TmY14,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_TmY14.csv,0.9371899482313653,0.7133051265301337,0.5689737385661191,0.0,0.8622640376127744,0.2077029962405734,0.6528058756420161,0.8392551002197677,0.5548672033319045,0.6405070024287829,0.0,0.2077029962405734,-0.20770225470887194,-0.2582513383927947,0.20770225470887194,0.2582513383927947,0.2329767965508333,0.00019009077026910237,0.00019009077026910237,-0.006144198973046411,0.006144198973046411,0.031755768277966556,0.031755768277966556,-0.8566106789106768,0.8566106789106768,0.021009749587484805,0.021009749587484805,-0.6955063971220872,0.6955063971220872,-0.2967587711100883,0.2967587711100883,-0.06174993492648795,0.06174993492648795,0.7625694580407765,0.8987583408215776
TmY15_TmY18(1),TmY15,TmY18(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_TmY18(1).csv,0.935918055785528,0.7228212301235172,0.5403517680185249,0.6984987765595239,0.8395209905512953,0.905493003008678,0.9535349769924214,0.8959119571086501,0.7243974576217735,0.8986152319152612,0.5403517680185249,0.8395209905512953,-0.03817200041900293,-0.0001431089063164137,0.03817200041900293,0.0001431089063164137,0.01915755466265967,-0.0010818016755681503,0.0010818016755681503,0.003371904620337096,0.003371904620337096,0.0031337977303723674,0.0031337977303723674,-0.1581119023511529,0.1581119023511529,-0.0017332974739943108,0.0017332974739943108,0.0022836096460173705,0.0022836096460173705,0.00397033024031701,0.00397033024031701,-0.005093078037605503,0.005093078037605503,0.7625694580407765,0.8987583408215776
TmY15_TmY18,TmY15,TmY18,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_TmY18.csv,0.935918055785528,0.7228212301235172,0.5403517680185249,0.6984987765595239,0.8395209905512953,0.905493003008678,0.9535349769924214,0.8959119571086501,0.7243974576217735,0.8986152319152612,0.5403517680185249,0.8395209905512953,-0.03817200041900293,-0.0001431089063164137,0.03817200041900293,0.0001431089063164137,0.01915755466265967,-0.0010818016755681503,0.0010818016755681503,0.003371904620337096,0.003371904620337096,0.0031337977303723674,0.0031337977303723674,-0.1581119023511529,0.1581119023511529,-0.0017332974739943108,0.0017332974739943108,0.0022836096460173705,0.0022836096460173705,0.00397033024031701,0.00397033024031701,-0.005093078037605503,0.005093078037605503,0.7625694580407765,0.8987583408215776
TmY15_TmY3(1),TmY15,TmY3(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_TmY3(1).csv,0.9369998573021446,0.7194494233299095,0.537217841388227,0.8566106127058909,0.8411803666174662,0.9030705703456472,0.94954143004233,0.9008544867719548,0.762569433681543,0.8986617134443495,0.537217841388227,0.8411803666174662,-2.4359233519177792e-08,-9.662737722804238e-05,2.4359233519177792e-08,9.662737722804238e-05,4.832586823078078e-05,-1.5895151861400336e-10,1.5895151861400336e-10,9.782672938385417e-08,9.782672938385417e-08,-1.2889992551112783e-07,1.2889992551112783e-07,-6.620478587571199e-08,6.620478587571199e-08,-7.392140782336298e-05,7.392140782336298e-05,-0.00013882301701340083,0.00013882301701340083,-2.321670977434298e-05,2.321670977434298e-05,-0.00015054837430084067,0.00015054837430084067,0.7625694580407765,0.8987583408215776
TmY15_TmY3,TmY15,TmY3,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY15_TmY3.csv,0.9369998573021446,0.7194494233299095,0.537217841388227,0.8566106127058909,0.8411803666174662,0.9030705703456472,0.94954143004233,0.9008544867719548,0.762569433681543,0.8986617134443495,0.537217841388227,0.8411803666174662,-2.4359233519177792e-08,-9.662737722804238e-05,2.4359233519177792e-08,9.662737722804238e-05,4.832586823078078e-05,-1.5895151861400336e-10,1.5895151861400336e-10,9.782672938385417e-08,9.782672938385417e-08,-1.2889992551112783e-07,1.2889992551112783e-07,-6.620478587571199e-08,6.620478587571199e-08,-7.392140782336298e-05,7.392140782336298e-05,-0.00013882301701340083,0.00013882301701340083,-2.321670977434298e-05,2.321670977434298e-05,-0.00015054837430084067,0.00015054837430084067,0.7625694580407765,0.8987583408215776
TmY18_Mi10(1),TmY18,Mi10(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_Mi10(1).csv,0.9380040235709822,0.7250589823729662,0.546077505060979,0.8413841566597635,0.8405815028962715,0.8992225089017198,0.9483780575265712,0.8978153034597345,0.7626311669161727,0.8964993431960742,0.546077505060979,0.8405815028962715,6.170887539624914e-05,-0.0022589976255034117,6.170887539624914e-05,0.0022589976255034117,0.0011603532504498304,0.0010041661098860732,0.0010041661098860732,0.005609656869786095,0.005609656869786095,0.008859534772826416,0.008859534772826416,-0.015226522250913255,0.015226522250913255,-0.0006727851290180276,0.0006727851290180276,-0.003986884460940754,0.003986884460940754,-0.0011865892255331634,0.0011865892255331634,-0.0031897316865211467,0.0031897316865211467,0.7625694580407765,0.8987583408215776
TmY18_Mi10,TmY18,Mi10,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_Mi10.csv,0.9380040235709822,0.7250589823729662,0.546077505060979,0.8413841566597635,0.8405815028962715,0.8992225089017198,0.9483780575265712,0.8978153034597345,0.7626311669161727,0.8964993431960742,0.546077505060979,0.8405815028962715,6.170887539624914e-05,-0.0022589976255034117,6.170887539624914e-05,0.0022589976255034117,0.0011603532504498304,0.0010041661098860732,0.0010041661098860732,0.005609656869786095,0.005609656869786095,0.008859534772826416,0.008859534772826416,-0.015226522250913255,0.015226522250913255,-0.0006727851290180276,0.0006727851290180276,-0.003986884460940754,0.003986884460940754,-0.0011865892255331634,0.0011865892255331634,-0.0031897316865211467,0.0031897316865211467,0.7625694580407765,0.8987583408215776
TmY18_Mi4(1),TmY18,Mi4(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_Mi4(1).csv,0.9449918586150222,0.7411412670343646,0.5148688004849116,0.8471325784351821,0.8743156335375875,0.8362380666613933,0.8972158511490002,0.9443514004340278,0.7620336261423701,0.8880302379455022,0.5148688004849116,0.8362380666613933,-0.0005358318984063359,-0.010728102876075396,0.0005358318984063359,0.010728102876075396,0.005631967387240866,0.007992001153926065,0.007992001153926065,0.021691941531184478,0.021691941531184478,-0.022349169803240976,0.022349169803240976,-0.009478100475494688,0.009478100475494688,0.03306134551229789,0.03306134551229789,-0.06697132670126726,0.06697132670126726,-0.05234879560310424,0.05234879560310424,0.04334636528777214,0.04334636528777214,0.7625694580407765,0.8987583408215776
TmY18_Mi4,TmY18,Mi4,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_Mi4.csv,0.9449918586150222,0.7411412670343646,0.5148688004849116,0.8471325784351821,0.8743156335375875,0.8362380666613933,0.8972158511490002,0.9443514004340278,0.7620336261423701,0.8880302379455022,0.5148688004849116,0.8362380666613933,-0.0005358318984063359,-0.010728102876075396,0.0005358318984063359,0.010728102876075396,0.005631967387240866,0.007992001153926065,0.007992001153926065,0.021691941531184478,0.021691941531184478,-0.022349169803240976,0.022349169803240976,-0.009478100475494688,0.009478100475494688,0.03306134551229789,0.03306134551229789,-0.06697132670126726,0.06697132670126726,-0.05234879560310424,0.05234879560310424,0.04334636528777214,0.04334636528777214,0.7625694580407765,0.8987583408215776
TmY18_T2(1),TmY18,T2(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_T2(1).csv,0.9370072934670112,0.7194535106305946,0.5372067967781837,0.8564559876496918,0.8412512622146,0.9032335755971342,0.949576309836109,0.9009917159211548,0.7625308971313703,0.8987632158922494,0.5372067967781837,0.8412512622146,-3.8560909406126775e-05,4.875070671817028e-06,3.8560909406126775e-05,4.875070671817028e-06,2.17179900389719e-05,7.436005915018029e-06,7.436005915018029e-06,4.185127414513268e-06,4.185127414513268e-06,-1.1173509968820383e-05,1.1173509968820383e-05,-0.00015469126098499597,0.00015469126098499597,-3.0258106895608705e-06,3.0258106895608705e-06,2.4182234473646425e-05,2.4182234473646425e-05,1.1663084004576163e-05,1.1663084004576163e-05,-1.3319225100838494e-05,1.3319225100838494e-05,0.7625694580407765,0.8987583408215776
TmY18_T2,TmY18,T2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_T2.csv,0.9370072934670112,0.7194535106305946,0.5372067967781837,0.8564559876496918,0.8412512622146,0.9032335755971342,0.949576309836109,0.9009917159211548,0.7625308971313703,0.8987632158922494,0.5372067967781837,0.8412512622146,-3.8560909406126775e-05,4.875070671817028e-06,3.8560909406126775e-05,4.875070671817028e-06,2.17179900389719e-05,7.436005915018029e-06,7.436005915018029e-06,4.185127414513268e-06,4.185127414513268e-06,-1.1173509968820383e-05,1.1173509968820383e-05,-0.00015469126098499597,0.00015469126098499597,-3.0258106895608705e-06,3.0258106895608705e-06,2.4182234473646425e-05,2.4182234473646425e-05,1.1663084004576163e-05,1.1663084004576163e-05,-1.3319225100838494e-05,1.3319225100838494e-05,0.7625694580407765,0.8987583408215776
TmY18_TmY15(1),TmY18,TmY15(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_TmY15(1).csv,0.9369753272402348,0.7194196207434561,0.5373315418525113,0.8574592242614452,0.8410818485543161,0.9033831388803584,0.9495993646576332,0.900691598746213,0.7627964285244118,0.8986889877096302,0.5373315418525113,0.8410818485543161,0.0002269704836352915,-6.935311194733451e-05,0.0002269704836352915,6.935311194733451e-05,0.000148161797791313,-2.4530220861351815e-05,2.4530220861351815e-05,-2.9704759723969687e-05,2.9704759723969687e-05,0.00011357156435876092,0.00011357156435876092,0.0008485453507683927,0.0008485453507683927,-0.00017243947097345114,0.00017243947097345114,0.00017374551769777646,0.00017374551769777646,3.471790552878051e-05,3.471790552878051e-05,-0.00031343640004266593,0.00031343640004266593,0.7625694580407765,0.8987583408215776
TmY18_TmY15,TmY18,TmY15,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_TmY15.csv,0.9369753272402348,0.7194196207434561,0.5373315418525113,0.8574592242614452,0.8410818485543161,0.9033831388803584,0.9495993646576332,0.900691598746213,0.7627964285244118,0.8986889877096302,0.5373315418525113,0.8410818485543161,0.0002269704836352915,-6.935311194733451e-05,0.0002269704836352915,6.935311194733451e-05,0.000148161797791313,-2.4530220861351815e-05,2.4530220861351815e-05,-2.9704759723969687e-05,2.9704759723969687e-05,0.00011357156435876092,0.00011357156435876092,0.0008485453507683927,0.0008485453507683927,-0.00017243947097345114,0.00017243947097345114,0.00017374551769777646,0.00017374551769777646,3.471790552878051e-05,3.471790552878051e-05,-0.00031343640004266593,0.00031343640004266593,0.7625694580407765,0.8987583408215776
TmY18_TmY18(1),TmY18,TmY18(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_TmY18(1).csv,0.9399173575036792,0.7370661036792882,0.5323468570589105,0.8675857850164618,0.8591793392552757,0.8750342266051749,0.9301898322694376,0.9119229010292752,0.7692290258145849,0.8940815747897909,0.5323468570589105,0.8591793392552757,0.006659567773808384,-0.004676766031786683,0.006659567773808384,0.004676766031786683,0.0056681669027975334,0.0029175000425830655,0.0029175000425830655,0.017616778176108072,0.017616778176108072,-0.004871113229242052,0.004871113229242052,0.010975106105785004,0.010975106105785004,0.01792505122998611,0.01792505122998611,-0.02817516675748566,0.02817516675748566,-0.019374814482666758,0.019374814482666758,0.010917865883019573,0.010917865883019573,0.7625694580407765,0.8987583408215776
TmY18_TmY18,TmY18,TmY18,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_TmY18.csv,0.9399173575036792,0.7370661036792882,0.5323468570589105,0.8675857850164618,0.8591793392552757,0.8750342266051749,0.9301898322694376,0.9119229010292752,0.7692290258145849,0.8940815747897909,0.5323468570589105,0.8591793392552757,0.006659567773808384,-0.004676766031786683,0.006659567773808384,0.004676766031786683,0.0056681669027975334,0.0029175000425830655,0.0029175000425830655,0.017616778176108072,0.017616778176108072,-0.004871113229242052,0.004871113229242052,0.010975106105785004,0.010975106105785004,0.01792505122998611,0.01792505122998611,-0.02817516675748566,0.02817516675748566,-0.019374814482666758,0.019374814482666758,0.010917865883019573,0.010917865883019573,0.7625694580407765,0.8987583408215776
TmY18_TmY5a(1),TmY18,TmY5a(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_TmY5a(1).csv,0.9370718311589183,0.7196211334399112,0.5367872787092761,0.8557261899179858,0.841794274329114,0.9025823728947696,0.9495074003849528,0.9020399153560062,0.7623016083065228,0.8989809907412107,0.5367872787092761,0.841794274329114,-0.00026784973425364456,0.0002226499196331666,0.00026784973425364456,0.0002226499196331666,0.0002452498269434056,7.197369782219187e-05,7.197369782219187e-05,0.0001718079367311054,0.0001718079367311054,-0.00043069157887642984,0.00043069157887642984,-0.0008844889926910016,0.0008844889926910016,0.0005399863038244579,0.0005399863038244579,-0.0006270204678909819,0.0006270204678909819,-5.724636715154219e-05,5.724636715154219e-05,0.0010348802097506216,0.0010348802097506216,0.7625694580407765,0.8987583408215776
TmY18_TmY5a,TmY18,TmY5a,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_TmY5a.csv,0.9370718311589183,0.7196211334399112,0.5367872787092761,0.8557261899179858,0.841794274329114,0.9025823728947696,0.9495074003849528,0.9020399153560062,0.7623016083065228,0.8989809907412107,0.5367872787092761,0.841794274329114,-0.00026784973425364456,0.0002226499196331666,0.00026784973425364456,0.0002226499196331666,0.0002452498269434056,7.197369782219187e-05,7.197369782219187e-05,0.0001718079367311054,0.0001718079367311054,-0.00043069157887642984,0.00043069157887642984,-0.0008844889926910016,0.0008844889926910016,0.0005399863038244579,0.0005399863038244579,-0.0006270204678909819,0.0006270204678909819,-5.724636715154219e-05,5.724636715154219e-05,0.0010348802097506216,0.0010348802097506216,0.7625694580407765,0.8987583408215776
TmY18_TmY9(1),TmY18,TmY9(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_TmY9(1).csv,0.9354389734947326,0.7194531887888865,0.5416627642870087,0.8647528313211149,0.8424850123568982,0.9008537762302194,0.9509221661666188,0.9059802848864732,0.7653269394729357,0.9000603099100524,0.5416627642870087,0.8424850123568982,0.002757481432159259,0.001301969088474797,0.002757481432159259,0.001301969088474797,0.002029725260317028,-0.0015608839663635576,0.0015608839663635576,3.863285706451336e-06,3.863285706451336e-06,0.004444793998856111,0.004444793998856111,0.008142152410438142,0.008142152410438142,0.0012307243316086458,0.0012307243316086458,-0.0023556171324411457,0.0023556171324411457,0.001357519414514452,0.001357519414514452,0.004975249740217569,0.004975249740217569,0.7625694580407765,0.8987583408215776
TmY18_TmY9,TmY18,TmY9,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY18_TmY9.csv,0.9354389734947326,0.7194531887888865,0.5416627642870087,0.8647528313211149,0.8424850123568982,0.9008537762302194,0.9509221661666188,0.9059802848864732,0.7653269394729357,0.9000603099100524,0.5416627642870087,0.8424850123568982,0.002757481432159259,0.001301969088474797,0.002757481432159259,0.001301969088474797,0.002029725260317028,-0.0015608839663635576,0.0015608839663635576,3.863285706451336e-06,3.863285706451336e-06,0.004444793998856111,0.004444793998856111,0.008142152410438142,0.008142152410438142,0.0012307243316086458,0.0012307243316086458,-0.0023556171324411457,0.0023556171324411457,0.001357519414514452,0.001357519414514452,0.004975249740217569,0.004975249740217569,0.7625694580407765,0.8987583408215776
TmY3_T2(1),TmY3,T2(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_T2(1).csv,0.9369998689346588,0.7194493329978587,0.5372179066436248,0.8566105305668166,0.8412542412720027,0.9032093189538484,0.949564607450622,0.9010046031915384,0.7625694097857397,0.8987581927170029,0.5372179066436248,0.8412542412720027,-4.825503674421583e-08,-1.4810457471536864e-07,4.825503674421583e-08,1.4810457471536864e-07,9.817980572979224e-08,1.1473562655517355e-08,1.1473562655517355e-08,7.49467865546194e-09,7.49467865546194e-09,-6.364452775908802e-08,6.364452775908802e-08,-1.4834386019568768e-07,1.4834386019568768e-07,-4.675328690861846e-08,4.675328690861846e-08,-7.440881222287032e-08,7.440881222287032e-08,-3.930148240183229e-08,3.930148240183229e-08,-4.319547172171312e-07,4.319547172171312e-07,0.7625694580407765,0.8987583408215776
TmY3_T2,TmY3,T2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_T2.csv,0.9369998689346588,0.7194493329978587,0.5372179066436248,0.8566105305668166,0.8412542412720027,0.9032093189538484,0.949564607450622,0.9010046031915384,0.7625694097857397,0.8987581927170029,0.5372179066436248,0.8412542412720027,-4.825503674421583e-08,-1.4810457471536864e-07,4.825503674421583e-08,1.4810457471536864e-07,9.817980572979224e-08,1.1473562655517355e-08,1.1473562655517355e-08,7.49467865546194e-09,7.49467865546194e-09,-6.364452775908802e-08,6.364452775908802e-08,-1.4834386019568768e-07,1.4834386019568768e-07,-4.675328690861846e-08,4.675328690861846e-08,-7.440881222287032e-08,7.440881222287032e-08,-3.930148240183229e-08,3.930148240183229e-08,-4.319547172171312e-07,4.319547172171312e-07,0.7625694580407765,0.8987583408215776
TmY3_Tm4(1),TmY3,Tm4(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_Tm4(1).csv,0.9369998191694122,0.71944934209024,0.5372179664714184,0.8566107595319136,0.8412543338484709,0.903209329434905,0.9495646140590596,0.9010050269812696,0.7625694718157461,0.8987583260809263,0.5372179664714184,0.8412543338484709,1.3774969609414711e-08,-1.4740651255173987e-08,1.3774969609414711e-08,1.4740651255173987e-08,1.4257810432294349e-08,-3.8291683934765786e-08,3.8291683934765786e-08,1.6587059947781313e-08,1.6587059947781313e-08,-3.8167341509520725e-09,3.8167341509520725e-09,8.062123679764e-08,8.062123679764e-08,4.582318136048258e-08,4.582318136048258e-08,-6.392775564467712e-08,6.392775564467712e-08,-3.2693044826892503e-08,3.2693044826892503e-08,-8.164986020631204e-09,8.164986020631204e-09,0.7625694580407765,0.8987583408215776
TmY3_Tm4,TmY3,Tm4,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_Tm4.csv,0.9369998191694122,0.71944934209024,0.5372179664714184,0.8566107595319136,0.8412543338484709,0.903209329434905,0.9495646140590596,0.9010050269812696,0.7625694718157461,0.8987583260809263,0.5372179664714184,0.8412543338484709,1.3774969609414711e-08,-1.4740651255173987e-08,1.3774969609414711e-08,1.4740651255173987e-08,1.4257810432294349e-08,-3.8291683934765786e-08,3.8291683934765786e-08,1.6587059947781313e-08,1.6587059947781313e-08,-3.8167341509520725e-09,3.8167341509520725e-09,8.062123679764e-08,8.062123679764e-08,4.582318136048258e-08,4.582318136048258e-08,-6.392775564467712e-08,6.392775564467712e-08,-3.2693044826892503e-08,3.2693044826892503e-08,-8.164986020631204e-09,8.164986020631204e-09,0.7625694580407765,0.8987583408215776
TmY3_TmY13(1),TmY3,TmY13(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY13(1).csv,0.93699986841247,0.7194493449080068,0.5372179040862191,0.8566109196952251,0.8412555539855778,0.9032022533333424,0.9495477743333844,0.9009400477153782,0.7625695092754802,0.8987364073419207,0.5372179040862191,0.8412555539855778,5.123470370183014e-08,-2.193347965684378e-05,5.123470370183014e-08,2.193347965684378e-05,1.0992357180272805e-05,1.0951373807799314e-08,1.0951373807799314e-08,1.940482674545052e-08,1.940482674545052e-08,-6.620193349071712e-08,6.620193349071712e-08,2.4078454829989937e-07,2.4078454829989937e-07,1.265960288265866e-06,1.265960288265866e-06,-7.1400293182311e-06,7.1400293182311e-06,-1.6872418719948712e-05,1.6872418719948712e-05,-6.498743087746117e-05,6.498743087746117e-05,0.7625694580407765,0.8987583408215776
